date,state,temperature_c,rainfall_mm,humidity_percent,wind_speed_kmh
2023-02-08,Uttar Pradesh,32.7,1.4,63,10.3
2023-02-09,Delhi,34.2,0.3,77,15.1
2023-02-09,Maharashtra,31.7,4.8,86,6.3
2023-02-09,Karnataka,33.8,3.4,63,17.1
2023-02-09,Punjab,36.2,0.2,64,15.5
2023-02-09,Uttar Pradesh,32.8,4.6,66,10.0
2023-02-10,Delhi,36.0,4.9,63,16.9
2023-02-10,Maharashtra,33.7,4.6,82,13.6
2023-02-10,Karnataka,34.0,1.2,67,17.8
2023-02-10,Punjab,35.9,5.0,87,6.8
2023-02-10,Uttar Pradesh,36.2,4.5,77,13.3
2023-02-11,Delhi,32.5,3.9,65,19.3
2023-02-11,Maharashtra,31.7,2.6,72,16.7
2023-02-11,Karnataka,32.0,0.1,84,10.5
2023-02-11,Punjab,36.3,3.7,61,9.8
2023-02-11,Uttar Pradesh,34.2,4.2,70,12.6
2023-02-12,Delhi,35.0,4.9,66,17.2
2023-02-12,Maharashtra,31.7,2.1,78,8.6
2023-02-12,Karnataka,31.8,0.4,69,8.4
2023-02-12,Punjab,35.6,4.1,64,5.9
2023-02-12,Uttar Pradesh,33.0,1.1,65,15.0
2023-02-13,Delhi,35.2,1.5,73,6.7
2023-02-13,Maharashtra,36.7,0.1,82,16.1
2023-02-13,Karnataka,32.0,4.6,66,15.3
2023-02-13,Punjab,33.0,3.8,73,16.1
2023-02-13,Uttar Pradesh,36.0,3.6,81,17.1
2023-02-14,Delhi,33.7,4.0,86,5.7
2023-02-14,Maharashtra,35.0,1.1,84,19.2
2023-02-14,Karnataka,36.3,0.3,85,12.7
2023-02-14,Punjab,36.9,3.4,61,13.9
2023-02-14,Uttar Pradesh,33.4,0.8,67,5.5
2023-02-15,Delhi,33.9,2.0,63,6.3
2023-02-15,Maharashtra,34.4,0.7,86,15.5
2023-02-15,Karnataka,35.1,4.9,78,5.3
2023-02-15,Punjab,32.6,3.6,73,5.8
2023-02-15,Uttar Pradesh,33.7,1.0,67,15.2
2023-02-16,Delhi,32.4,2.6,85,18.3
2023-02-16,Maharashtra,33.4,1.4,70,9.0
2023-02-16,Karnataka,33.8,1.7,82,14.9
2023-02-16,Punjab,32.9,3.8,73,16.7
2023-02-16,Uttar Pradesh,36.5,0.0,61,11.0
2023-02-17,Delhi,32.4,2.2,75,7.3
2023-02-17,Maharashtra,35.5,4.0,80,5.6
2023-02-17,Karnataka,34.5,1.1,85,18.6
2023-02-17,Punjab,34.3,2.1,76,18.6
2023-02-17,Uttar Pradesh,36.4,2.5,66,12.1
2023-02-18,Delhi,35.0,3.2,84,5.4
2023-02-18,Maharashtra,32.7,4.0,85,10.5
2023-02-18,Karnataka,34.1,2.6,74,12.2
2023-02-18,Punjab,33.9,1.2,68,10.3
2023-02-18,Uttar Pradesh,34.1,0.1,90,11.2
2023-02-19,Delhi,34.7,4.1,83,7.5
2023-02-19,Maharashtra,33.1,3.4,76,8.4
2023-02-19,Karnataka,33.0,2.1,89,7.5
2023-02-19,Punjab,35.2,2.8,64,19.9
2023-02-19,Uttar Pradesh,36.1,0.5,84,12.0
2023-02-20,Delhi,36.2,1.4,68,17.8
2023-02-20,Maharashtra,36.4,1.0,61,13.0
2023-02-20,Karnataka,34.9,2.9,76,15.4
2023-02-20,Punjab,36.7,0.8,87,11.7
2023-02-20,Uttar Pradesh,34.5,2.1,81,8.2
2023-02-21,Delhi,36.0,0.3,66,9.9
2023-02-21,Maharashtra,34.7,4.7,81,18.9
2023-02-21,Karnataka,37.0,2.6,66,19.4
2023-02-21,Punjab,33.3,1.2,80,19.5
2023-02-21,Uttar Pradesh,37.2,3.9,77,6.9
2023-02-22,Delhi,34.3,4.7,65,7.3
2023-02-22,Maharashtra,35.0,3.0,86,10.0
2023-02-22,Karnataka,36.2,1.3,76,17.2
2023-02-22,Punjab,36.5,0.4,61,19.9
2023-02-22,Uttar Pradesh,34.7,2.6,67,11.3
2023-02-23,Delhi,38.0,2.6,72,19.5
2023-02-23,Maharashtra,36.8,0.1,69,13.1
2023-02-23,Karnataka,33.5,2.7,81,12.2
2023-02-23,Punjab,37.0,3.5,60,5.5
2023-02-23,Uttar Pradesh,36.7,2.9,67,11.2
2023-02-24,Delhi,34.9,4.5,80,8.5
2023-02-24,Maharashtra,37.5,3.9,68,15.4
2023-02-24,Karnataka,33.5,1.0,63,17.4
2023-02-24,Punjab,35.9,1.9,76,13.6
2023-02-24,Uttar Pradesh,36.0,3.3,84,18.8
2023-02-25,Delhi,33.2,2.2,83,9.8
2023-02-25,Maharashtra,38.2,3.5,77,6.5
2023-02-25,Karnataka,35.3,3.0,77,17.3
2023-02-25,Punjab,36.9,4.5,85,8.3
2023-02-25,Uttar Pradesh,36.1,4.8,85,10.7
2023-02-26,Delhi,36.2,3.5,71,8.4
2023-02-26,Maharashtra,36.5,3.0,75,9.9
2023-02-26,Karnataka,37.9,2.5,75,16.8
2023-02-26,Punjab,34.2,1.5,79,7.3
2023-02-26,Uttar Pradesh,34.6,2.3,63,14.9
2023-02-27,Delhi,36.5,3.8,86,9.1
2023-02-27,Maharashtra,37.0,1.4,65,5.1
2023-02-27,Karnataka,36.0,0.2,84,8.6
2023-02-27,Punjab,38.0,2.3,65,15.5
2023-02-27,Uttar Pradesh,36.7,3.9,66,18.1
2023-02-28,Delhi,37.3,1.0,79,17.9
2023-02-28,Maharashtra,36.0,3.2,82,17.2
2023-02-28,Karnataka,36.0,3.8,74,7.4
2023-02-28,Punjab,36.9,3.7,74,7.7
2023-02-28,Uttar Pradesh,34.5,0.1,89,11.7
2023-03-01,Delhi,37.2,3.9,78,13.3
2023-03-01,Maharashtra,38.3,4.2,83,13.8
2023-03-01,Karnataka,34.8,1.1,65,19.2
2023-03-01,Punjab,37.0,0.5,81,18.5
2023-03-01,Uttar Pradesh,34.9,3.1,66,17.1
2023-03-02,Delhi,35.0,1.4,72,11.6
2023-03-02,Maharashtra,38.1,2.8,62,12.5
2023-03-02,Karnataka,37.1,2.0,84,6.0
2023-03-02,Punjab,36.4,4.8,78,15.8
2023-03-02,Uttar Pradesh,35.3,4.6,68,15.9
2023-03-03,Delhi,35.7,3.1,84,19.4
2023-03-03,Maharashtra,37.6,3.8,87,11.0
2023-03-03,Karnataka,35.7,0.3,87,12.2
2023-03-03,Punjab,34.2,1.7,86,9.4
2023-03-03,Uttar Pradesh,36.5,1.9,73,15.3
2023-03-04,Delhi,35.9,2.3,64,9.7
2023-03-04,Maharashtra,37.8,3.4,74,10.3
2023-03-04,Karnataka,37.0,2.4,66,12.0
2023-03-04,Punjab,37.1,0.6,87,6.4
2023-03-04,Uttar Pradesh,38.5,2.9,73,10.8
2023-03-05,Delhi,34.4,0.8,89,10.3
2023-03-05,Maharashtra,35.0,2.9,88,6.5
2023-03-05,Karnataka,36.2,2.6,82,14.9
2023-03-05,Punjab,36.4,1.1,79,6.4
2023-03-05,Uttar Pradesh,34.3,2.4,77,5.3
2023-03-06,Delhi,37.3,4.6,65,17.7
2023-03-06,Maharashtra,34.6,3.7,87,9.9
2023-03-06,Karnataka,34.8,3.2,65,13.1
2023-03-06,Punjab,38.0,1.2,78,5.2
2023-03-06,Uttar Pradesh,35.9,1.0,69,10.5
2023-03-07,Delhi,36.3,0.8,75,18.2
2023-03-07,Maharashtra,36.6,2.0,73,15.4
2023-03-07,Karnataka,34.3,2.2,86,18.0
2023-03-07,Punjab,34.4,4.5,64,12.8
2023-03-07,Uttar Pradesh,38.8,1.8,68,18.6
2023-03-08,Delhi,37.7,1.7,64,15.0
2023-03-08,Maharashtra,35.9,1.0,60,6.6
2023-03-08,Karnataka,34.7,2.6,72,8.4
2023-03-08,Punjab,34.2,2.4,84,9.9
2023-03-08,Uttar Pradesh,37.7,0.1,81,7.6
2023-03-09,Delhi,36.2,1.6,85,18.1
2023-03-09,Maharashtra,38.3,0.9,85,15.9
2023-03-09,Karnataka,36.1,0.8,68,5.3
2023-03-09,Punjab,36.6,4.3,73,7.9
2023-03-09,Uttar Pradesh,37.6,2.5,86,18.1
2023-03-10,Delhi,35.1,4.2,60,9.5
2023-03-10,Maharashtra,34.4,1.1,73,6.2
2023-03-10,Karnataka,37.7,0.9,90,18.0
2023-03-10,Punjab,36.3,4.7,86,17.9
2023-03-10,Uttar Pradesh,35.8,3.4,65,16.0
2023-03-11,Delhi,38.3,3.1,78,8.4
2023-03-11,Maharashtra,37.5,0.9,61,18.2
2023-03-11,Karnataka,36.4,4.6,81,14.4
2023-03-11,Punjab,39.2,4.0,73,12.7
2023-03-11,Uttar Pradesh,35.4,1.3,70,19.9
2023-03-12,Delhi,35.9,4.2,63,17.5
2023-03-12,Maharashtra,38.2,0.5,62,20.0
2023-03-12,Karnataka,36.6,4.6,86,14.8
2023-03-12,Punjab,38.7,1.8,69,11.5
2023-03-12,Uttar Pradesh,37.5,1.2,71,11.7
2023-03-13,Delhi,37.0,1.9,67,6.2
2023-03-13,Maharashtra,34.9,1.4,75,13.9
2023-03-13,Karnataka,38.4,1.7,88,5.7
2023-03-13,Punjab,37.8,3.8,89,10.1
2023-03-13,Uttar Pradesh,37.7,3.1,71,8.4
2023-03-14,Delhi,36.4,1.0,88,17.6
2023-03-14,Maharashtra,37.3,4.8,89,9.3
2023-03-14,Karnataka,38.5,2.9,66,17.1
2023-03-14,Punjab,34.6,3.5,90,16.9
2023-03-14,Uttar Pradesh,38.0,2.0,89,6.8
2023-03-15,Delhi,37.7,3.4,85,16.7
2023-03-15,Maharashtra,39.2,1.3,64,5.7
2023-03-15,Karnataka,36.8,4.1,65,19.9
2023-03-15,Punjab,39.0,1.3,76,13.3
2023-03-15,Uttar Pradesh,35.4,1.5,72,15.6
2023-03-16,Delhi,38.7,2.7,84,14.3
2023-03-16,Maharashtra,37.8,4.9,62,6.1
2023-03-16,Karnataka,34.7,1.6,83,5.9
2023-03-16,Punjab,39.6,3.8,74,15.6
2023-03-16,Uttar Pradesh,36.6,4.3,77,16.1
2023-03-17,Delhi,38.3,0.5,81,11.0
2023-03-17,Maharashtra,38.8,1.1,78,11.1
2023-03-17,Karnataka,39.1,3.1,74,17.0
2023-03-17,Punjab,34.9,3.3,84,17.9
2023-03-17,Uttar Pradesh,37.2,3.6,86,16.2
2023-03-18,Delhi,38.4,4.3,80,19.7
2023-03-18,Maharashtra,38.7,4.5,70,12.2
2023-03-18,Karnataka,34.8,2.8,66,20.0
2023-03-18,Punjab,35.0,4.3,60,13.0
2023-03-18,Uttar Pradesh,36.0,3.3,79,18.7
2023-03-19,Delhi,39.5,2.9,66,7.9
2023-03-19,Maharashtra,38.1,3.0,85,6.9
2023-03-19,Karnataka,39.4,3.7,73,12.5
2023-03-19,Punjab,36.4,3.2,79,19.3
2023-03-19,Uttar Pradesh,36.2,3.1,85,18.7
2023-03-20,Delhi,35.0,4.7,71,10.2
2023-03-20,Maharashtra,38.7,4.1,70,16.0
2023-03-20,Karnataka,39.6,3.6,65,12.5
2023-03-20,Punjab,38.3,3.1,76,18.1
2023-03-20,Uttar Pradesh,35.5,3.2,73,7.4
2023-03-21,Delhi,36.6,1.4,83,19.7
2023-03-21,Maharashtra,39.0,1.8,74,5.2
2023-03-21,Karnataka,36.1,2.4,62,14.3
2023-03-21,Punjab,37.9,1.8,73,7.8
2023-03-21,Uttar Pradesh,35.6,1.2,89,8.3
2023-03-22,Delhi,38.4,4.2,85,12.8
2023-03-22,Maharashtra,39.0,0.9,80,7.2
2023-03-22,Karnataka,37.4,4.9,67,7.9
2023-03-22,Punjab,37.8,4.9,67,16.0
2023-03-22,Uttar Pradesh,36.1,1.7,72,14.9
2023-03-23,Delhi,35.2,1.6,66,16.4
2023-03-23,Maharashtra,36.3,3.8,85,18.8
2023-03-23,Karnataka,36.8,2.2,72,5.6
2023-03-23,Punjab,37.1,3.2,63,9.2
2023-03-23,Uttar Pradesh,37.1,0.9,84,18.4
2023-03-24,Delhi,39.4,4.2,63,7.1
2023-03-24,Maharashtra,38.5,4.0,76,18.0
2023-03-24,Karnataka,38.1,3.9,69,17.0
2023-03-24,Punjab,37.4,3.5,87,16.5
2023-03-24,Uttar Pradesh,35.6,2.9,78,19.0
2023-03-25,Delhi,39.9,2.1,69,15.2
2023-03-25,Maharashtra,37.6,1.0,85,12.2
2023-03-25,Karnataka,36.9,0.2,86,8.4
2023-03-25,Punjab,35.0,4.4,69,19.2
2023-03-25,Uttar Pradesh,39.4,1.8,78,8.0
2023-03-26,Delhi,39.8,1.0,63,17.7
2023-03-26,Maharashtra,38.8,2.0,71,6.9
2023-03-26,Karnataka,39.4,1.7,77,8.6
2023-03-26,Punjab,36.9,0.6,75,6.3
2023-03-26,Uttar Pradesh,35.3,1.7,89,12.4
2023-03-27,Delhi,36.7,2.6,68,11.0
2023-03-27,Maharashtra,39.0,2.2,61,15.0
2023-03-27,Karnataka,39.8,3.8,70,12.9
2023-03-27,Punjab,37.4,0.0,63,15.8
2023-03-27,Uttar Pradesh,39.3,1.0,71,17.8
2023-03-28,Delhi,36.3,4.2,77,9.7
2023-03-28,Maharashtra,37.2,2.7,88,19.7
2023-03-28,Karnataka,35.4,4.5,85,6.5
2023-03-28,Punjab,39.8,1.7,67,6.8
2023-03-28,Uttar Pradesh,35.1,1.4,75,15.3
2023-03-29,Delhi,37.8,1.3,83,6.8
2023-03-29,Maharashtra,35.9,1.7,75,17.6
2023-03-29,Karnataka,36.7,2.1,66,10.2
2023-03-29,Punjab,38.1,3.5,77,5.9
2023-03-29,Uttar Pradesh,38.7,2.7,70,10.6
2023-03-30,Delhi,35.4,4.6,64,9.8
2023-03-30,Maharashtra,36.9,4.0,72,18.8
2023-03-30,Karnataka,36.6,4.5,87,12.9
2023-03-30,Punjab,36.9,3.8,79,9.9
2023-03-30,Uttar Pradesh,39.8,2.5,78,14.9
2023-03-31,Delhi,35.5,4.4,89,15.8
2023-03-31,Maharashtra,35.8,1.1,86,13.0
2023-03-31,Karnataka,39.3,3.0,61,6.3
2023-03-31,Punjab,37.3,4.9,85,8.6
2023-03-31,Uttar Pradesh,38.5,4.0,83,6.0
2023-04-01,Delhi,39.2,2.7,67,8.1
2023-04-01,Maharashtra,38.1,0.6,72,8.0
2023-04-01,Karnataka,37.4,2.0,87,8.1
2023-04-01,Punjab,39.5,3.7,64,5.1
2023-04-01,Uttar Pradesh,35.9,3.5,76,9.6
2023-04-02,Delhi,38.8,0.2,79,20.0
2023-04-02,Maharashtra,36.6,0.6,87,19.8
2023-04-02,Karnataka,37.0,0.8,66,12.4
2023-04-02,Punjab,37.7,2.3,80,12.2
2023-04-02,Uttar Pradesh,36.3,3.9,79,15.6
2023-04-03,Delhi,38.0,0.8,65,10.1
2023-04-03,Maharashtra,39.0,1.5,81,16.1
2023-04-03,Karnataka,38.2,4.8,81,6.7
2023-04-03,Punjab,37.2,3.2,85,19.1
2023-04-03,Uttar Pradesh,39.2,3.3,82,11.2
2023-04-04,Delhi,37.4,1.6,84,10.1
2023-04-04,Maharashtra,36.9,4.4,62,9.3
2023-04-04,Karnataka,38.0,0.4,63,6.0
2023-04-04,Punjab,39.8,0.3,84,15.0
2023-04-04,Uttar Pradesh,38.0,0.6,71,16.4
2023-04-05,Delhi,38.2,1.0,89,14.3
2023-04-05,Maharashtra,35.2,1.7,67,9.6
2023-04-05,Karnataka,37.0,1.4,75,14.0
2023-04-05,Punjab,38.2,2.8,83,13.0
2023-04-05,Uttar Pradesh,37.9,1.0,66,6.2
2023-04-06,Delhi,35.5,3.1,65,10.9
2023-04-06,Maharashtra,35.7,2.7,72,16.1
2023-04-06,Karnataka,36.5,1.7,72,18.6
2023-04-06,Punjab,39.8,3.5,85,19.9
2023-04-06,Uttar Pradesh,37.9,3.6,85,18.5
2023-04-07,Delhi,36.8,3.4,66,16.8
2023-04-07,Maharashtra,37.6,1.9,78,14.3
2023-04-07,Karnataka,39.9,4.6,69,14.5
2023-04-07,Punjab,36.0,1.6,72,14.1
2023-04-07,Uttar Pradesh,36.0,3.9,88,8.5
2023-04-08,Delhi,36.3,0.1,70,13.4
2023-04-08,Maharashtra,35.2,3.1,64,6.8
2023-04-08,Karnataka,35.6,1.9,71,5.1
2023-04-08,Punjab,39.6,3.1,71,15.9
2023-04-08,Uttar Pradesh,35.4,4.1,76,5.4
2023-04-09,Delhi,39.2,0.6,72,6.1
2023-04-09,Maharashtra,38.3,3.7,73,16.2
2023-04-09,Karnataka,39.7,3.3,66,7.8
2023-04-09,Punjab,39.0,0.6,85,19.7
2023-04-09,Uttar Pradesh,38.5,3.3,71,7.4
2023-04-10,Delhi,37.4,0.2,83,18.4
2023-04-10,Maharashtra,35.5,1.0,71,17.5
2023-04-10,Karnataka,37.4,3.5,89,19.6
2023-04-10,Punjab,38.8,2.6,66,12.5
2023-04-10,Uttar Pradesh,36.4,0.3,66,19.8
2023-04-11,Delhi,36.8,3.9,78,20.0
2023-04-11,Maharashtra,38.0,1.4,71,15.1
2023-04-11,Karnataka,35.1,2.6,87,13.3
2023-04-11,Punjab,37.7,4.8,72,16.9
2023-04-11,Uttar Pradesh,37.2,4.5,66,17.7
2023-04-12,Delhi,39.8,4.9,70,12.2
2023-04-12,Maharashtra,37.7,1.0,75,14.1
2023-04-12,Karnataka,38.3,4.3,68,11.4
2023-04-12,Punjab,38.4,3.7,67,13.9
2023-04-12,Uttar Pradesh,36.1,2.7,71,14.9
2023-04-13,Delhi,38.6,2.3,77,6.8
2023-04-13,Maharashtra,39.7,1.6,67,10.9
2023-04-13,Karnataka,39.0,1.9,72,6.4
2023-04-13,Punjab,36.7,2.3,71,14.8
2023-04-13,Uttar Pradesh,37.2,2.8,88,5.3
2023-04-14,Delhi,38.3,1.1,87,18.0
2023-04-14,Maharashtra,35.7,3.5,75,16.6
2023-04-14,Karnataka,36.4,4.1,84,16.1
2023-04-14,Punjab,37.5,0.9,87,17.9
2023-04-14,Uttar Pradesh,38.7,4.1,90,9.9
2023-04-15,Delhi,37.4,3.8,85,7.1
2023-04-15,Maharashtra,35.2,0.9,66,15.7
2023-04-15,Karnataka,36.9,3.3,67,10.8
2023-04-15,Punjab,38.9,2.2,73,18.1
2023-04-15,Uttar Pradesh,35.2,4.8,78,14.8
2023-04-16,Delhi,37.6,2.7,85,12.0
2023-04-16,Maharashtra,34.8,4.2,68,12.8
2023-04-16,Karnataka,38.3,4.1,61,6.1
2023-04-16,Punjab,37.4,0.3,78,14.8
2023-04-16,Uttar Pradesh,38.3,0.7,63,16.2
2023-04-17,Delhi,35.1,2.9,82,18.8
2023-04-17,Maharashtra,35.5,3.0,82,6.4
2023-04-17,Karnataka,36.5,1.9,86,19.8
2023-04-17,Punjab,36.6,1.5,66,15.7
2023-04-17,Uttar Pradesh,37.3,2.5,89,6.6
2023-04-18,Delhi,38.0,2.2,67,15.4
2023-04-18,Maharashtra,35.8,1.3,69,13.7
2023-04-18,Karnataka,37.9,2.8,85,8.2
2023-04-18,Punjab,35.6,1.5,90,17.8
2023-04-18,Uttar Pradesh,38.6,1.9,64,14.1
2023-04-19,Delhi,34.9,2.3,71,9.8
2023-04-19,Maharashtra,38.1,4.9,75,10.4
2023-04-19,Karnataka,36.3,4.7,85,15.8
2023-04-19,Punjab,37.3,4.6,83,6.8
2023-04-19,Uttar Pradesh,34.7,0.1,61,10.9
2023-04-20,Delhi,39.1,4.7,66,11.5
2023-04-20,Maharashtra,36.0,4.6,81,18.1
2023-04-20,Karnataka,37.6,2.8,65,18.7
2023-04-20,Punjab,35.5,0.2,77,11.3
2023-04-20,Uttar Pradesh,37.2,3.1,88,14.8
2023-04-21,Delhi,36.8,2.3,76,13.4
2023-04-21,Maharashtra,38.0,0.6,86,19.9
2023-04-21,Karnataka,35.1,3.4,67,5.7
2023-04-21,Punjab,37.5,0.1,89,10.7
2023-04-21,Uttar Pradesh,36.1,3.8,62,6.9
2023-04-22,Delhi,35.4,1.0,85,13.3
2023-04-22,Maharashtra,36.4,3.8,83,5.9
2023-04-22,Karnataka,36.6,2.5,77,17.5
2023-04-22,Punjab,37.6,4.1,80,15.7
2023-04-22,Uttar Pradesh,37.3,4.0,86,18.0
2023-04-23,Delhi,37.3,3.0,87,9.8
2023-04-23,Maharashtra,37.8,4.9,68,16.0
2023-04-23,Karnataka,39.0,1.2,83,19.0
2023-04-23,Punjab,35.3,1.8,68,12.0
2023-04-23,Uttar Pradesh,36.0,3.8,85,13.2
2023-04-24,Delhi,37.6,1.6,75,15.5
2023-04-24,Maharashtra,36.3,4.0,83,14.9
2023-04-24,Karnataka,38.4,4.4,62,17.8
2023-04-24,Punjab,38.0,1.7,67,17.7
2023-04-24,Uttar Pradesh,38.1,0.8,64,12.0
2023-04-25,Delhi,37.6,3.1,71,13.6
2023-04-25,Maharashtra,36.7,0.1,62,16.7
2023-04-25,Karnataka,36.6,1.7,63,15.9
2023-04-25,Punjab,35.0,3.3,65,8.6
2023-04-25,Uttar Pradesh,38.1,0.9,81,18.5
2023-04-26,Delhi,36.3,1.0,70,5.3
2023-04-26,Maharashtra,37.5,0.4,61,8.8
2023-04-26,Karnataka,37.2,4.3,76,16.3
2023-04-26,Punjab,36.4,1.5,79,16.4
2023-04-26,Uttar Pradesh,34.9,3.3,67,12.8
2023-04-27,Delhi,37.1,3.4,66,13.1
2023-04-27,Maharashtra,34.1,1.5,67,12.2
2023-04-27,Karnataka,35.1,1.1,86,16.6
2023-04-27,Punjab,37.7,1.2,62,12.8
2023-04-27,Uttar Pradesh,37.0,1.0,67,15.3
2023-04-28,Delhi,37.5,4.1,69,5.6
2023-04-28,Maharashtra,37.0,4.6,63,7.3
2023-04-28,Karnataka,37.0,0.3,68,14.5
2023-04-28,Punjab,38.7,1.4,87,8.9
2023-04-28,Uttar Pradesh,35.6,3.8,81,6.9
2023-04-29,Delhi,38.8,2.6,82,5.9
2023-04-29,Maharashtra,35.1,3.3,88,11.5
2023-04-29,Karnataka,38.8,1.6,83,8.4
2023-04-29,Punjab,36.1,0.1,84,17.4
2023-04-29,Uttar Pradesh,38.4,3.2,74,9.1
2023-04-30,Delhi,36.1,2.1,71,14.5
2023-04-30,Maharashtra,35.1,0.5,88,17.8
2023-04-30,Karnataka,35.0,4.1,65,15.0
2023-04-30,Punjab,34.1,2.7,87,14.9
2023-04-30,Uttar Pradesh,34.6,1.9,84,15.6
2023-05-01,Delhi,35.7,0.7,64,10.5
2023-05-01,Maharashtra,36.8,1.6,83,9.7
2023-05-01,Karnataka,37.4,2.8,79,9.3
2023-05-01,Punjab,38.2,3.5,82,16.7
2023-05-01,Uttar Pradesh,35.8,5.0,60,13.5
2023-05-02,Delhi,38.2,4.7,68,16.9
2023-05-02,Maharashtra,34.4,2.0,79,6.2
2023-05-02,Karnataka,36.5,3.9,78,8.0
2023-05-02,Punjab,34.4,2.6,88,18.0
2023-05-02,Uttar Pradesh,33.9,2.7,68,10.3
2023-05-03,Delhi,35.9,0.9,73,5.5
2023-05-03,Maharashtra,35.6,0.4,67,18.2
2023-05-03,Karnataka,34.5,2.5,72,7.5
2023-05-03,Punjab,34.3,2.2,70,13.2
2023-05-03,Uttar Pradesh,35.9,3.5,73,9.9
2023-05-04,Delhi,34.9,2.9,67,17.0
2023-05-04,Maharashtra,33.6,1.9,79,7.7
2023-05-04,Karnataka,34.4,4.8,74,18.8
2023-05-04,Punjab,34.0,4.4,77,15.2
2023-05-04,Uttar Pradesh,34.9,4.7,73,9.7
2023-05-05,Delhi,34.3,2.2,62,18.5
2023-05-05,Maharashtra,34.6,0.8,87,17.0
2023-05-05,Karnataka,35.2,4.9,64,6.4
2023-05-05,Punjab,33.5,1.7,87,7.9
2023-05-05,Uttar Pradesh,37.7,0.3,63,16.3
2023-05-06,Delhi,37.7,4.1,78,8.3
2023-05-06,Maharashtra,33.7,1.0,75,11.8
2023-05-06,Karnataka,37.9,1.7,71,19.2
2023-05-06,Punjab,33.8,1.0,61,10.6
2023-05-06,Uttar Pradesh,34.9,3.0,62,16.5
2023-05-07,Delhi,36.2,4.9,86,15.8
2023-05-07,Maharashtra,37.0,1.2,64,7.6
2023-05-07,Karnataka,35.9,4.4,87,8.4
2023-05-07,Punjab,37.1,0.7,74,10.3
2023-05-07,Uttar Pradesh,33.6,1.4,76,14.7
2023-05-08,Delhi,35.6,0.6,90,15.8
2023-05-08,Maharashtra,33.5,2.0,77,10.0
2023-05-08,Karnataka,33.1,2.1,78,11.7
2023-05-08,Punjab,33.1,0.6,76,18.1
2023-05-08,Uttar Pradesh,33.9,2.0,82,10.1
2023-05-09,Delhi,36.8,0.6,61,15.9
2023-05-09,Maharashtra,37.3,3.0,64,16.3
2023-05-09,Karnataka,34.9,4.4,80,12.0
2023-05-09,Punjab,35.3,4.0,64,15.1
2023-05-09,Uttar Pradesh,37.1,3.4,79,13.2
2023-05-10,Delhi,33.5,2.7,68,8.8
2023-05-10,Maharashtra,37.0,2.4,72,14.9
2023-05-10,Karnataka,33.3,1.4,69,9.6
2023-05-10,Punjab,36.4,0.7,69,7.1
2023-05-10,Uttar Pradesh,36.0,4.9,76,14.4
2023-05-11,Delhi,37.4,1.4,87,18.5
2023-05-11,Maharashtra,35.8,3.5,86,7.2
2023-05-11,Karnataka,37.2,3.2,86,15.5
2023-05-11,Punjab,34.4,2.1,83,9.2
2023-05-11,Uttar Pradesh,37.6,1.3,89,18.5
2023-05-12,Delhi,36.1,2.4,74,13.4
2023-05-12,Maharashtra,37.3,2.2,79,11.3
2023-05-12,Karnataka,33.2,1.7,68,11.7
2023-05-12,Punjab,34.6,1.1,66,11.6
2023-05-12,Uttar Pradesh,34.9,3.1,89,19.4
2023-05-13,Delhi,36.3,2.5,86,14.6
2023-05-13,Maharashtra,35.3,0.8,85,5.5
2023-05-13,Karnataka,35.5,0.3,77,6.3
2023-05-13,Punjab,36.4,1.0,76,11.6
2023-05-13,Uttar Pradesh,33.6,4.1,72,6.7
2023-05-14,Delhi,34.4,3.2,65,16.3
2023-05-14,Maharashtra,34.4,4.9,76,15.9
2023-05-14,Karnataka,36.5,0.8,88,16.5
2023-05-14,Punjab,32.8,0.4,78,11.6
2023-05-14,Uttar Pradesh,35.2,3.9,76,7.7
2023-05-15,Delhi,33.5,3.7,78,17.5
2023-05-15,Maharashtra,34.7,0.8,66,18.0
2023-05-15,Karnataka,35.2,1.1,89,19.2
2023-05-15,Punjab,33.5,0.9,78,10.7
2023-05-15,Uttar Pradesh,35.9,3.1,70,11.3
2023-05-16,Delhi,36.7,3.9,67,11.1
2023-05-16,Maharashtra,35.3,1.4,70,18.1
2023-05-16,Karnataka,34.6,1.4,82,11.3
2023-05-16,Punjab,35.9,2.8,72,11.1
2023-05-16,Uttar Pradesh,35.6,3.2,69,12.9
2023-05-17,Delhi,34.9,1.2,75,15.7
2023-05-17,Maharashtra,34.1,0.4,70,18.1
2023-05-17,Karnataka,32.9,0.2,88,19.4
2023-05-17,Punjab,34.2,1.1,68,11.9
2023-05-17,Uttar Pradesh,35.3,2.7,82,15.1
2023-05-18,Delhi,33.3,0.3,82,8.1
2023-05-18,Maharashtra,35.3,0.5,77,16.6
2023-05-18,Karnataka,33.8,4.6,88,11.0
2023-05-18,Punjab,32.0,3.6,78,7.7
2023-05-18,Uttar Pradesh,36.5,1.1,64,9.9
2023-05-19,Delhi,34.5,3.0,86,15.7
2023-05-19,Maharashtra,31.9,3.3,85,16.4
2023-05-19,Karnataka,33.4,1.6,80,7.6
2023-05-19,Punjab,34.4,1.1,83,7.5
2023-05-19,Uttar Pradesh,36.4,2.4,66,5.5
2023-05-20,Delhi,32.4,3.5,79,18.7
2023-05-20,Maharashtra,32.9,4.4,83,16.3
2023-05-20,Karnataka,35.1,0.9,60,18.0
2023-05-20,Punjab,35.2,0.5,74,14.2
